Date,Airport,Latitude,Longitude
2017-10-11,LAX,33.942,-118.408
2017-10-12,LAX,33.942,-118.408
2017-10-13,LAX,33.942,-118.408
2017-10-14,LAX,33.942,-118.408
2017-10-15,LAX,33.942,-118.408
2017-10-16,LAX,33.942,-118.408
2017-10-17,LAX,33.942,-118.408
2017-10-18,LAX,33.942,-118.408
2017-10-19,LAX,33.942,-118.408
2017-10-20,LAX,33.942,-118.408
2017-10-21,LAX,33.942,-118.408
2017-10-22,LAX,33.942,-118.408
2017-10-23,LAX,33.942,-118.408
2017-10-24,LAX,33.942,-118.408
2017-10-25,LAX,33.942,-118.408
2017-10-26,LAX,33.942,-118.408
2017-10-27,LAX,33.942,-118.408
2017-10-28,LAX,33.942,-118.408
2017-10-29,LAX,33.942,-118.408
2017-10-30,LAX,33.942,-118.408
2017-10-31,LAX,33.942,-118.408
2017-11-01,LAX,33.942,-118.408
2017-11-02,LAX,33.942,-118.408
2017-11-03,LAX,33.942,-118.408
2017-11-04,LAX,33.942,-118.408
2017-11-05,LAX,33.942,-118.408
2017-11-06,LAX,33.942,-118.408
2017-11-07,LAX,33.942,-118.408
2017-11-08,LAX,33.942,-118.408
2017-11-09,LAX,33.942,-118.408
2017-11-10,LAX,33.942,-118.408
2017-11-11,LAX,33.942,-118.408
2017-11-12,LAX,33.942,-118.408
2017-11-13,LAX,33.942,-118.408
2017-11-14,LAX,33.942,-118.408
2017-11-15,LAX,33.942,-118.408
2017-11-16,LAX,33.942,-118.408
2017-11-17,LAX,33.942,-118.408
2017-11-18,LAX,33.942,-118.408
2017-11-19,LAX,33.942,-118.408
2017-11-20,LAX,33.942,-118.408
2017-11-21,LAX,33.942,-118.408
2017-11-22,LAX,33.942,-118.408
2017-11-23,LAX,33.942,-118.408
2017-11-24,LAX,33.942,-118.408
2017-11-25,LAX,33.942,-118.408
2017-11-26,LAX,33.942,-118.408
2017-11-27,LAX,33.942,-118.408
2017-11-28,LAX,33.942,-118.408
2017-11-29,LAX,33.942,-118.408
2017-11-30,LAX,33.942,-118.408
2017-12-01,LAX,33.942,-118.408
2017-12-02,LAX,33.942,-118.408
2017-12-03,LAX,33.942,-118.408
2017-12-04,LAX,33.942,-118.408
2017-12-05,LAX,33.942,-118.408
2017-12-06,LAX,33.942,-118.408
2017-12-07,LAX,33.942,-118.408
2017-12-08,LAX,33.942,-118.408
2017-12-09,LAX,33.942,-118.408
2017-12-10,LAX,33.942,-118.408
2017-12-11,LAX,33.942,-118.408
2017-12-12,LAX,33.942,-118.408
2017-12-13,LAX,33.942,-118.408
2017-12-14,LAX,33.942,-118.408
2017-12-15,LAX,33.942,-118.408
2017-12-16,LAX,33.942,-118.408
2017-12-17,LAX,33.942,-118.408
2017-12-18,LAX,33.942,-118.408
2017-12-19,LAX,33.942,-118.408
2017-12-20,LAX,33.942,-118.408
2017-12-21,LAX,33.942,-118.408
2017-12-22,LAX,33.942,-118.408
2017-12-23,LAX,33.942,-118.408
2017-12-24,LAX,33.942,-118.408
2017-12-25,LAX,33.942,-118.408
2017-12-26,LAX,33.942,-118.408
2017-12-27,LAX,33.942,-118.408
2017-12-28,LAX,33.942,-118.408
2017-12-29,LAX,33.942,-118.408
2017-12-30,LAX,33.942,-118.408
2017-12-31,LAX,33.942,-118.408
2018-01-01,LAX,33.942,-118.408
2018-01-02,LAX,33.942,-118.408
2018-01-03,LAX,33.942,-118.408
2018-01-04,LAX,33.942,-118.408
2018-01-05,LAX,33.942,-118.408
2018-01-06,LAX,33.942,-118.408
2018-01-07,LAX,33.942,-118.408
2018-01-08,LAX,33.942,-118.408
2018-01-09,LAX,33.942,-118.408
2018-01-10,LAX,33.942,-118.408
2018-01-11,LAX,33.942,-118.408
2018-01-12,LAX,33.942,-118.408
2018-01-13,LAX,33.942,-118.408
2018-01-14,LAX,33.942,-118.408
2018-01-15,LAX,33.942,-118.408
2018-01-16,LAX,33.942,-118.408
2018-01-17,LAX,33.942,-118.408
2018-01-18,LAX,33.942,-118.408
2018-01-19,LAX,33.942,-118.408
2018-01-20,LAX,33.942,-118.408
2018-01-21,LAX,33.942,-118.408
2018-01-22,LAX,33.942,-118.408
2018-01-23,LAX,33.942,-118.408
2018-01-24,LAX,33.942,-118.408
2018-01-25,LAX,33.942,-118.408
2018-01-26,LAX,33.942,-118.408
2018-01-27,LAX,33.942,-118.408
2018-01-28,LAX,33.942,-118.408
2018-01-29,LAX,33.942,-118.408
2018-01-30,LAX,33.942,-118.408
2018-01-31,LAX,33.942,-118.408
2018-02-01,LAX,33.942,-118.408
2018-02-02,LAX,33.942,-118.408
2018-02-03,LAX,33.942,-118.408
2018-02-04,LAX,33.942,-118.408
2018-02-05,LAX,33.942,-118.408
2018-02-06,LAX,33.942,-118.408
2018-02-07,LAX,33.942,-118.408
2018-02-08,LAX,33.942,-118.408
2018-02-09,LAX,33.942,-118.408
2018-02-10,LAX,33.942,-118.408
2018-02-11,LAX,33.942,-118.408
2018-02-12,LAX,33.942,-118.408
2018-02-13,LAX,33.942,-118.408
2018-02-14,LAX,33.942,-118.408
2018-02-15,LAX,33.942,-118.408
2018-02-16,LAX,33.942,-118.408
2018-02-17,LAX,33.942,-118.408
2018-02-18,LAX,33.942,-118.408
2018-02-19,LAX,33.942,-118.408
2018-02-20,LAX,33.942,-118.408
2018-02-21,LAX,33.942,-118.408
2018-02-22,LAX,33.942,-118.408
2018-02-23,LAX,33.942,-118.408
2018-02-24,LAX,33.942,-118.408
2018-02-25,LAX,33.942,-118.408
2018-02-26,LAX,33.942,-118.408
2018-02-27,LAX,33.942,-118.408
2018-02-28,LAX,33.942,-118.408
2018-03-01,LAX,33.942,-118.408
2018-03-02,LAX,33.942,-118.408
2018-03-03,LAX,33.942,-118.408
2018-03-04,LAX,33.942,-118.408
2018-03-05,LAX,33.942,-118.408
2018-03-06,LAX,33.942,-118.408
2018-03-07,LAX,33.942,-118.408
2018-03-08,LAX,33.942,-118.408
2018-03-09,LAX,33.942,-118.408
2018-03-10,LAX,33.942,-118.408
2018-03-11,LAX,33.942,-118.408
2018-03-12,LAX,33.942,-118.408
2018-03-13,LAX,33.942,-118.408
2018-03-14,LAX,33.942,-118.408
2018-03-15,LAX,33.942,-118.408
2018-03-16,LAX,33.942,-118.408
2018-03-17,LAX,33.942,-118.408
2018-03-18,LAX,33.942,-118.408
2018-03-19,LAX,33.942,-118.408
2018-03-20,LAX,33.942,-118.408
2018-03-21,LAX,33.942,-118.408
2018-03-22,LAX,33.942,-118.408
2018-03-23,LAX,33.942,-118.408
2018-03-24,LAX,33.942,-118.408
2018-03-25,LAX,33.942,-118.408
2018-03-26,LAX,33.942,-118.408
2018-03-27,LAX,33.942,-118.408
2018-03-28,LAX,33.942,-118.408
2018-03-29,LAX,33.942,-118.408
2018-03-30,LAX,33.942,-118.408
2018-03-31,LAX,33.942,-118.408
2018-04-01,LAX,33.942,-118.408
2018-04-02,LAX,33.942,-118.408
2018-04-03,LAX,33.942,-118.408
2018-04-04,LAX,33.942,-118.408
2018-04-05,LAX,33.942,-118.408
2018-04-06,LAX,33.942,-118.408
2018-04-07,LAX,33.942,-118.408
2018-04-08,LAX,33.942,-118.408
2018-04-09,LAX,33.942,-118.408
2018-04-10,LAX,33.942,-118.408
2018-04-11,LAX,33.942,-118.408
2018-04-12,LAX,33.942,-118.408
2018-04-13,LAX,33.942,-118.408
2018-04-14,LAX,33.942,-118.408
2018-04-15,LAX,33.942,-118.408
2018-04-16,LAX,33.942,-118.408
2018-04-17,LAX,33.942,-118.408
2018-04-18,LAX,33.942,-118.408
2018-04-19,LAX,33.942,-118.408
2018-04-20,LAX,33.942,-118.408
2018-04-21,LAX,33.942,-118.408
2018-04-22,LAX,33.942,-118.408
2018-04-23,LAX,33.942,-118.408
2018-04-24,LAX,33.942,-118.408
2018-04-25,LAX,33.942,-118.408
2018-04-26,LAX,33.942,-118.408
2018-04-27,LAX,33.942,-118.408
2018-04-28,LAX,33.942,-118.408
2018-04-29,LAX,33.942,-118.408
2018-04-30,LAX,33.942,-118.408
2018-05-01,LAX,33.942,-118.408
2018-05-02,LAX,33.942,-118.408
2018-05-03,LAX,33.942,-118.408
2018-05-04,LAX,33.942,-118.408
2018-05-05,LAX,33.942,-118.408
2018-05-06,LAX,33.942,-118.408
2018-05-07,LAX,33.942,-118.408
2018-05-08,LAX,33.942,-118.408
2018-05-09,LAX,33.942,-118.408
2018-05-10,LAX,33.942,-118.408
2018-05-11,LAX,33.942,-118.408
2018-05-12,LAX,33.942,-118.408
2018-05-13,LAX,33.942,-118.408
2018-05-14,LAX,33.942,-118.408
2018-05-15,LAX,33.942,-118.408
2018-05-16,LAX,33.942,-118.408
2018-05-17,LAX,33.942,-118.408
2018-05-18,LAX,33.942,-118.408
2018-05-19,LAX,33.942,-118.408
2018-05-20,LAX,33.942,-118.408
2018-05-21,LAX,33.942,-118.408
2018-05-22,LAX,33.942,-118.408
2018-05-23,LAX,33.942,-118.408
2018-05-24,LAX,33.942,-118.408
2018-05-25,LAX,33.942,-118.408
2018-05-26,LAX,33.942,-118.408
2018-05-27,LAX,33.942,-118.408
2018-05-28,LAX,33.942,-118.408
2018-05-29,LAX,33.942,-118.408
2018-05-30,LAX,33.942,-118.408
2018-05-31,LAX,33.942,-118.408
2018-06-01,LAX,33.942,-118.408
2018-06-02,LAX,33.942,-118.408
2018-06-03,LAX,33.942,-118.408
2018-06-04,LAX,33.942,-118.408
2018-06-05,LAX,33.942,-118.408
2018-06-06,LAX,33.942,-118.408
2018-06-07,LAX,33.942,-118.408
2018-06-08,LAX,33.942,-118.408
2018-06-09,LAX,33.942,-118.408
2018-06-10,LAX,33.942,-118.408
2018-06-11,LAX,33.942,-118.408
2018-06-12,LAX,33.942,-118.408
2018-06-13,LAX,33.942,-118.408
2018-06-14,LAX,33.942,-118.408
2018-06-15,LAX,33.942,-118.408
2018-06-16,LAX,33.942,-118.408
2018-06-17,LAX,33.942,-118.408
2018-06-18,LAX,33.942,-118.408
2018-06-19,LAX,33.942,-118.408
2018-06-20,LAX,33.942,-118.408
2018-06-21,LAX,33.942,-118.408
2018-06-22,LAX,33.942,-118.408
2018-06-23,LAX,33.942,-118.408
2018-06-24,LAX,33.942,-118.408
2018-06-25,LAX,33.942,-118.408
2018-06-26,LAX,33.942,-118.408
2018-06-27,LAX,33.942,-118.408
2018-06-28,LAX,33.942,-118.408
2018-06-29,LAX,33.942,-118.408
2018-06-30,LAX,33.942,-118.408
2018-07-01,LAX,33.942,-118.408
2018-07-02,LAX,33.942,-118.408
2018-07-03,LAX,33.942,-118.408
2018-07-04,LAX,33.942,-118.408
2018-07-05,LAX,33.942,-118.408
2018-07-06,LAX,33.942,-118.408
2018-07-07,LAX,33.942,-118.408
2018-07-08,LAX,33.942,-118.408
2018-07-09,LAX,33.942,-118.408
2018-07-10,LAX,33.942,-118.408
2018-07-11,LAX,33.942,-118.408
2018-07-12,LAX,33.942,-118.408
2018-07-13,LAX,33.942,-118.408
2018-07-14,LAX,33.942,-118.408
2018-07-15,LAX,33.942,-118.408
2018-07-16,LAX,33.942,-118.408
2018-07-17,LAX,33.942,-118.408
2018-07-18,LAX,33.942,-118.408
2018-07-19,LAX,33.942,-118.408
2018-07-20,LAX,33.942,-118.408
2018-07-21,LAX,33.942,-118.408
2018-07-22,LAX,33.942,-118.408
2018-07-23,LAX,33.942,-118.408
2018-07-24,LAX,33.942,-118.408
2018-07-25,LAX,33.942,-118.408
2018-07-26,LAX,33.942,-118.408
2018-07-27,LAX,33.942,-118.408
2018-07-28,LAX,33.942,-118.408
2018-07-29,LAX,33.942,-118.408
2018-07-30,LAX,33.942,-118.408
2018-07-31,LAX,33.942,-118.408
2018-08-01,LAX,33.942,-118.408
2018-08-02,LAX,33.942,-118.408
2018-08-03,LAX,33.942,-118.408
2018-08-04,LAX,33.942,-118.408
2018-08-05,LAX,33.942,-118.408
2018-08-06,LAX,33.942,-118.408
2018-08-07,LAX,33.942,-118.408
2018-08-08,LAX,33.942,-118.408
2018-08-09,LAX,33.942,-118.408
2018-08-10,LAX,33.942,-118.408
2018-08-11,LAX,33.942,-118.408
2018-08-12,LAX,33.942,-118.408
2018-08-13,LAX,33.942,-118.408
2018-08-14,LAX,33.942,-118.408
2018-08-15,LAX,33.942,-118.408
2018-08-16,LAX,33.942,-118.408
2018-08-17,LAX,33.942,-118.408
2018-08-18,LAX,33.942,-118.408
2018-08-19,LAX,33.942,-118.408
2018-08-20,LAX,33.942,-118.408
2018-08-21,LAX,33.942,-118.408
2018-08-22,LAX,33.942,-118.408
2018-08-23,LAX,33.942,-118.408
2018-08-24,LAX,33.942,-118.408
2018-08-25,LAX,33.942,-118.408
2018-08-26,LAX,33.942,-118.408
2018-08-27,LAX,33.942,-118.408
2018-08-28,LAX,33.942,-118.408
2018-08-29,LAX,33.942,-118.408
2018-08-30,LAX,33.942,-118.408
2018-08-31,LAX,33.942,-118.408
2018-09-01,LAX,33.942,-118.408
2018-09-02,LAX,33.942,-118.408
2018-09-03,LAX,33.942,-118.408
2018-09-04,LAX,33.942,-118.408
2018-09-05,LAX,33.942,-118.408
2018-09-06,LAX,33.942,-118.408
2018-09-07,LAX,33.942,-118.408
2018-09-08,LAX,33.942,-118.408
2018-09-09,LAX,33.942,-118.408
2018-09-10,LAX,33.942,-118.408
2018-09-11,LAX,33.942,-118.408
2018-09-12,LAX,33.942,-118.408
2018-09-13,LAX,33.942,-118.408
2018-09-14,LAX,33.942,-118.408
2018-09-15,LAX,33.942,-118.408
2018-09-16,LAX,33.942,-118.408
2018-09-17,LAX,33.942,-118.408
2018-09-18,LAX,33.942,-118.408
2018-09-19,LAX,33.942,-118.408
2018-09-20,LAX,33.942,-118.408
2018-09-21,LAX,33.942,-118.408
2018-09-22,LAX,33.942,-118.408
2018-09-23,LAX,33.942,-118.408
2018-09-24,LAX,33.942,-118.408
2018-09-25,LAX,33.942,-118.408
2018-09-26,LAX,33.942,-118.408
2018-09-27,LAX,33.942,-118.408
2018-09-28,LAX,33.942,-118.408
2018-09-29,LAX,33.942,-118.408
2018-09-30,LAX,33.942,-118.408
2018-10-01,LAX,33.942,-118.408
2018-10-02,LAX,33.942,-118.408
2018-10-03,LAX,33.942,-118.408
2018-10-04,LAX,33.942,-118.408
2018-10-05,LAX,33.942,-118.408
2018-10-06,LAX,33.942,-118.408
2018-10-07,LAX,33.942,-118.408
2018-10-08,LAX,33.942,-118.408
2018-10-09,LAX,33.942,-118.408
2018-10-10,LAX,33.942,-118.408
2018-10-11,LAX,33.942,-118.408
2018-10-12,LAX,33.942,-118.408
2018-10-13,LAX,33.942,-118.408
2018-10-14,LAX,33.942,-118.408
2018-10-15,LAX,33.942,-118.408
2018-10-16,LAX,33.942,-118.408
2018-10-17,LAX,33.942,-118.408
2018-10-18,LAX,33.942,-118.408
2018-10-19,LAX,33.942,-118.408
2018-10-20,LAX,33.942,-118.408
2018-10-21,LAX,33.942,-118.408
2018-10-22,LAX,33.942,-118.408
2018-10-23,LAX,33.942,-118.408
2018-10-24,LAX,33.942,-118.408
2018-10-25,LAX,33.942,-118.408
2018-10-26,LAX,33.942,-118.408
2018-10-27,LAX,33.942,-118.408
2018-10-28,LAX,33.942,-118.408
2018-10-29,LAX,33.942,-118.408
2018-10-30,LAX,33.942,-118.408
2018-10-31,LAX,33.942,-118.408
2018-11-01,LAX,33.942,-118.408
2018-11-02,LAX,33.942,-118.408
2018-11-03,LAX,33.942,-118.408
2018-11-04,LAX,33.942,-118.408
2018-11-05,LAX,33.942,-118.408
2018-11-06,LAX,33.942,-118.408
2018-11-07,LAX,33.942,-118.408
2018-11-08,LAX,33.942,-118.408
2018-11-09,LAX,33.942,-118.408
2018-11-10,LAX,33.942,-118.408
2018-11-11,LAX,33.942,-118.408
2018-11-12,LAX,33.942,-118.408
2018-11-13,LAX,33.942,-118.408
2018-11-14,LAX,33.942,-118.408
2018-11-15,LAX,33.942,-118.408
2018-11-16,LAX,33.942,-118.408
2018-11-17,LAX,33.942,-118.408
2018-11-18,LAX,33.942,-118.408
2018-11-19,LAX,33.942,-118.408
2018-11-20,LAX,33.942,-118.408
2018-11-21,LAX,33.942,-118.408
2018-11-22,LAX,33.942,-118.408
2018-11-23,LAX,33.942,-118.408
2018-11-24,LAX,33.942,-118.408
2018-11-25,LAX,33.942,-118.408
2018-11-26,LAX,33.942,-118.408
2018-11-27,LAX,33.942,-118.408
2018-11-28,LAX,33.942,-118.408
2018-11-29,LAX,33.942,-118.408
2018-11-30,LAX,33.942,-118.408
2018-12-01,LAX,33.942,-118.408
2018-12-02,LAX,33.942,-118.408
2018-12-03,LAX,33.942,-118.408
2018-12-04,LAX,33.942,-118.408
2018-12-05,LAX,33.942,-118.408
2018-12-06,LAX,33.942,-118.408
2018-12-07,LAX,33.942,-118.408
2018-12-08,LAX,33.942,-118.408
2018-12-09,LAX,33.942,-118.408
2018-12-10,LAX,33.942,-118.408
2018-12-11,LAX,33.942,-118.408
2018-12-12,LAX,33.942,-118.408
2018-12-13,LAX,33.942,-118.408
2018-12-14,LAX,33.942,-118.408
2018-12-15,LAX,33.942,-118.408
2018-12-16,LAX,33.942,-118.408
2018-12-17,LAX,33.942,-118.408
2018-12-18,LAX,33.942,-118.408
2018-12-19,LAX,33.942,-118.408
2018-12-20,LAX,33.942,-118.408
2018-12-21,LAX,33.942,-118.408
2018-12-22,LAX,33.942,-118.408
2018-12-23,LAX,33.942,-118.408
2018-12-24,LAX,33.942,-118.408
2018-12-25,LAX,33.942,-118.408
2018-12-26,LAX,33.942,-118.408
2018-12-27,LAX,33.942,-118.408
2018-12-28,LAX,33.942,-118.408
2018-12-29,LAX,33.942,-118.408
2018-12-30,LAX,33.942,-118.408
2018-12-31,LAX,33.942,-118.408
2015-01-01,ORD,41.979,-87.904
2015-01-02,ORD,41.979,-87.904
2015-01-03,ORD,41.979,-87.904
2015-01-04,ORD,41.979,-87.904
2015-01-05,ORD,41.979,-87.904
2015-01-06,ORD,41.979,-87.904
2015-01-07,ORD,41.979,-87.904
2015-01-08,ORD,41.979,-87.904
2015-01-09,ORD,41.979,-87.904
2015-01-10,ORD,41.979,-87.904
2015-01-11,ORD,41.979,-87.904
2015-01-12,ORD,41.979,-87.904
2015-01-13,ORD,41.979,-87.904
2015-01-14,ORD,41.979,-87.904
2015-01-15,ORD,41.979,-87.904
2015-01-16,ORD,41.979,-87.904
2015-01-17,ORD,41.979,-87.904
2015-01-18,ORD,41.979,-87.904
2015-01-19,ORD,41.979,-87.904
2015-01-20,ORD,41.979,-87.904
2015-01-21,ORD,41.979,-87.904
2015-01-22,ORD,41.979,-87.904
2015-01-23,ORD,41.979,-87.904
2015-01-24,ORD,41.979,-87.904
2015-01-25,ORD,41.979,-87.904
2015-01-26,ORD,41.979,-87.904
2015-01-27,ORD,41.979,-87.904
2015-01-28,ORD,41.979,-87.904
2015-01-29,ORD,41.979,-87.904
2015-01-30,ORD,41.979,-87.904
2015-01-31,ORD,41.979,-87.904
2015-02-01,ORD,41.979,-87.904
2015-02-02,ORD,41.979,-87.904
2015-02-03,ORD,41.979,-87.904
2015-02-04,ORD,41.979,-87.904
2015-02-05,ORD,41.979,-87.904
2015-02-06,ORD,41.979,-87.904
2015-02-07,ORD,41.979,-87.904
2015-02-08,ORD,41.979,-87.904
2015-02-09,ORD,41.979,-87.904
2015-02-10,ORD,41.979,-87.904
2015-02-11,ORD,41.979,-87.904
2015-02-12,ORD,41.979,-87.904
2015-02-13,ORD,41.979,-87.904
2015-02-14,ORD,41.979,-87.904
2015-02-15,ORD,41.979,-87.904
2015-02-16,ORD,41.979,-87.904
2015-02-17,ORD,41.979,-87.904
2015-02-18,ORD,41.979,-87.904
2015-02-19,ORD,41.979,-87.904
2015-02-20,ORD,41.979,-87.904
2015-02-21,ORD,41.979,-87.904
2015-02-22,ORD,41.979,-87.904
2015-02-23,ORD,41.979,-87.904
2015-02-24,ORD,41.979,-87.904
2015-02-25,ORD,41.979,-87.904
2015-02-26,ORD,41.979,-87.904
2015-02-27,ORD,41.979,-87.904
2015-02-28,ORD,41.979,-87.904
2015-03-01,ORD,41.979,-87.904
2015-03-02,ORD,41.979,-87.904
2015-03-03,ORD,41.979,-87.904
2015-03-04,ORD,41.979,-87.904
2015-03-05,ORD,41.979,-87.904
2015-03-06,ORD,41.979,-87.904
2015-03-07,ORD,41.979,-87.904
2015-03-08,ORD,41.979,-87.904
2015-03-09,ORD,41.979,-87.904
2015-03-10,ORD,41.979,-87.904
2015-03-11,ORD,41.979,-87.904
2015-03-12,ORD,41.979,-87.904
2015-03-13,ORD,41.979,-87.904
2015-03-14,ORD,41.979,-87.904
2015-03-15,ORD,41.979,-87.904
2015-03-16,ORD,41.979,-87.904
2015-03-17,ORD,41.979,-87.904
2015-03-18,ORD,41.979,-87.904
2015-03-19,ORD,41.979,-87.904
2015-03-20,ORD,41.979,-87.904
2015-03-21,ORD,41.979,-87.904
2015-03-22,ORD,41.979,-87.904
2015-03-23,ORD,41.979,-87.904
2015-03-24,ORD,41.979,-87.904
2015-03-25,ORD,41.979,-87.904
2015-03-26,ORD,41.979,-87.904
2015-03-27,ORD,41.979,-87.904
2015-03-28,ORD,41.979,-87.904
2015-03-29,ORD,41.979,-87.904
2015-03-30,ORD,41.979,-87.904
2015-03-31,ORD,41.979,-87.904
2015-04-01,ORD,41.979,-87.904
2015-04-02,ORD,41.979,-87.904
2015-04-03,ORD,41.979,-87.904
2015-04-04,ORD,41.979,-87.904
2015-04-05,ORD,41.979,-87.904
2015-04-06,ORD,41.979,-87.904
2015-04-07,ORD,41.979,-87.904
2015-04-08,ORD,41.979,-87.904
2015-04-09,ORD,41.979,-87.904
2015-04-10,ORD,41.979,-87.904
2015-04-11,ORD,41.979,-87.904
2015-04-12,ORD,41.979,-87.904
2015-04-13,ORD,41.979,-87.904
2015-04-14,ORD,41.979,-87.904
2015-04-15,ORD,41.979,-87.904
2015-04-16,ORD,41.979,-87.904
2015-04-17,ORD,41.979,-87.904
2015-04-18,ORD,41.979,-87.904
2015-04-19,ORD,41.979,-87.904
2015-04-20,ORD,41.979,-87.904
2015-04-21,ORD,41.979,-87.904
2015-04-22,ORD,41.979,-87.904
2015-04-23,ORD,41.979,-87.904
2015-04-24,ORD,41.979,-87.904
2015-04-25,ORD,41.979,-87.904
2015-04-26,ORD,41.979,-87.904
2015-04-27,ORD,41.979,-87.904
2015-04-28,ORD,41.979,-87.904
2015-04-29,ORD,41.979,-87.904
2015-04-30,ORD,41.979,-87.904
2015-05-01,ORD,41.979,-87.904
2015-05-02,ORD,41.979,-87.904
2015-05-03,ORD,41.979,-87.904
2015-05-04,ORD,41.979,-87.904
2015-05-05,ORD,41.979,-87.904
2015-05-06,ORD,41.979,-87.904
2015-05-07,ORD,41.979,-87.904
2015-05-08,ORD,41.979,-87.904
2015-05-09,ORD,41.979,-87.904
2015-05-10,ORD,41.979,-87.904
2015-05-11,ORD,41.979,-87.904
2015-05-12,ORD,41.979,-87.904
2015-05-13,ORD,41.979,-87.904
2015-05-14,ORD,41.979,-87.904
2015-05-15,ORD,41.979,-87.904
2015-05-16,ORD,41.979,-87.904
2015-05-17,ORD,41.979,-87.904
2015-05-18,ORD,41.979,-87.904
2015-05-19,ORD,41.979,-87.904
2015-05-20,ORD,41.979,-87.904
2015-05-21,ORD,41.979,-87.904
2015-05-22,ORD,41.979,-87.904
2015-05-23,ORD,41.979,-87.904
2015-05-24,ORD,41.979,-87.904
2015-05-25,ORD,41.979,-87.904
2015-05-26,ORD,41.979,-87.904
2015-05-27,ORD,41.979,-87.904
2015-05-28,ORD,41.979,-87.904
2015-05-29,ORD,41.979,-87.904
2015-05-30,ORD,41.979,-87.904
2015-05-31,ORD,41.979,-87.904
2015-06-01,ORD,41.979,-87.904
2015-06-02,ORD,41.979,-87.904
2015-06-03,ORD,41.979,-87.904
2015-06-04,ORD,41.979,-87.904
2015-06-05,ORD,41.979,-87.904
2015-06-06,ORD,41.979,-87.904
2015-06-07,ORD,41.979,-87.904
2015-06-08,ORD,41.979,-87.904
2015-06-09,ORD,41.979,-87.904
2015-06-10,ORD,41.979,-87.904
2015-06-11,ORD,41.979,-87.904
2015-06-12,ORD,41.979,-87.904
2015-06-13,ORD,41.979,-87.904
2015-06-14,ORD,41.979,-87.904
2015-06-15,ORD,41.979,-87.904
2015-06-16,ORD,41.979,-87.904
2015-06-17,ORD,41.979,-87.904
2015-06-18,ORD,41.979,-87.904
2015-06-19,ORD,41.979,-87.904
2015-06-20,ORD,41.979,-87.904
2015-06-21,ORD,41.979,-87.904
2015-06-22,ORD,41.979,-87.904
2015-06-23,ORD,41.979,-87.904
2015-06-24,ORD,41.979,-87.904
2015-06-25,ORD,41.979,-87.904
2015-06-26,ORD,41.979,-87.904
2015-06-27,ORD,41.979,-87.904
2015-06-28,ORD,41.979,-87.904
2015-06-29,ORD,41.979,-87.904
2015-06-30,ORD,41.979,-87.904
2015-07-01,ORD,41.979,-87.904
2015-07-02,ORD,41.979,-87.904
2015-07-03,ORD,41.979,-87.904
2015-07-04,ORD,41.979,-87.904
2015-07-05,ORD,41.979,-87.904
2015-07-06,ORD,41.979,-87.904
2015-07-07,ORD,41.979,-87.904
2015-07-08,ORD,41.979,-87.904
2015-07-09,ORD,41.979,-87.904
2015-07-10,ORD,41.979,-87.904
2015-07-11,ORD,41.979,-87.904
2015-07-12,ORD,41.979,-87.904
2015-07-13,ORD,41.979,-87.904
2015-07-14,ORD,41.979,-87.904
2015-07-15,ORD,41.979,-87.904
2015-07-16,ORD,41.979,-87.904
2015-07-17,ORD,41.979,-87.904
2015-07-18,ORD,41.979,-87.904
2015-07-19,ORD,41.979,-87.904
2015-07-20,ORD,41.979,-87.904
2015-07-21,ORD,41.979,-87.904
2015-07-22,ORD,41.979,-87.904
2015-07-23,ORD,41.979,-87.904
2015-07-24,ORD,41.979,-87.904
2015-07-25,ORD,41.979,-87.904
2015-07-26,ORD,41.979,-87.904
2015-07-27,ORD,41.979,-87.904
2015-07-28,ORD,41.979,-87.904
2015-07-29,ORD,41.979,-87.904
2015-07-30,ORD,41.979,-87.904
2015-07-31,ORD,41.979,-87.904
2015-08-01,ORD,41.979,-87.904
2015-08-02,ORD,41.979,-87.904
2015-08-03,ORD,41.979,-87.904
2015-08-04,ORD,41.979,-87.904
2015-08-05,ORD,41.979,-87.904
2015-08-06,ORD,41.979,-87.904
2015-08-07,ORD,41.979,-87.904
2015-08-08,ORD,41.979,-87.904
2015-08-09,ORD,41.979,-87.904
2015-08-10,ORD,41.979,-87.904
2015-08-11,ORD,41.979,-87.904
2015-08-12,ORD,41.979,-87.904
2015-08-13,ORD,41.979,-87.904
2015-08-14,ORD,41.979,-87.904
2015-08-15,ORD,41.979,-87.904
2015-08-16,ORD,41.979,-87.904
2015-08-17,ORD,41.979,-87.904
2015-08-18,ORD,41.979,-87.904
2015-08-19,ORD,41.979,-87.904
2015-08-20,ORD,41.979,-87.904
2015-08-21,ORD,41.979,-87.904
2015-08-22,ORD,41.979,-87.904
2015-08-23,ORD,41.979,-87.904
2015-08-24,ORD,41.979,-87.904
2015-08-25,ORD,41.979,-87.904
2015-08-26,ORD,41.979,-87.904
2015-08-27,ORD,41.979,-87.904
2015-08-28,ORD,41.979,-87.904
2015-08-29,ORD,41.979,-87.904
2015-08-30,ORD,41.979,-87.904
2015-08-31,ORD,41.979,-87.904
2015-09-01,ORD,41.979,-87.904
2015-09-02,ORD,41.979,-87.904
2015-09-03,ORD,41.979,-87.904
2015-09-04,ORD,41.979,-87.904
2015-09-05,ORD,41.979,-87.904
2015-09-06,ORD,41.979,-87.904
2015-09-07,ORD,41.979,-87.904
2015-09-08,ORD,41.979,-87.904
2015-09-09,ORD,41.979,-87.904
